pressure,prev_file,next_file,prev_n,next_n,width,height,mask_nonzero_px,diff_nonzero_px,diff_nonzero_ratio,diff_abs_mean,diff_abs_stddev,diff_abs_max,diff_signed_mean,diff_signed_stddev,diff_signed_min,diff_signed_max
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN5-scale10-transparent.png,4,5,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN6-scale10-transparent.png,5,6,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN7-scale10-transparent.png,6,7,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN8-scale10-transparent.png,7,8,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN9-scale10-transparent.png,8,9,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN10-scale10-transparent.png,9,10,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN11-scale10-transparent.png,10,11,180,2020,112558,0,0,0,0,0,0,0,0,0
0.041,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.041-alignedN12-scale10-transparent.png,11,12,180,2020,112558,0,0,0,0,0,0,0,0,0
# summary_group,0.041,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0,peak_nonzero_ratio=0,steady_tail_abs_mean01=0,steady_tail_nonzero_ratio=0,first_vs_peak=0,first_vs_steady=0
# features,0.041,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.043,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.043-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN5-scale10-transparent.png,4,5,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN6-scale10-transparent.png,5,6,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN7-scale10-transparent.png,6,7,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN8-scale10-transparent.png,7,8,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN9-scale10-transparent.png,8,9,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN10-scale10-transparent.png,9,10,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN11-scale10-transparent.png,10,11,180,2020,112558,0,0,0,0,0,0,0,0,0
0.043,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.043-alignedN12-scale10-transparent.png,11,12,180,2020,112558,0,0,0,0,0,0,0,0,0
# summary_group,0.043,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0,peak_nonzero_ratio=0,steady_tail_abs_mean01=0,steady_tail_nonzero_ratio=0,first_vs_peak=0,first_vs_steady=0
# features,0.043,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.045,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.045-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN5-scale10-transparent.png,4,5,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN6-scale10-transparent.png,5,6,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN7-scale10-transparent.png,6,7,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN8-scale10-transparent.png,7,8,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN9-scale10-transparent.png,8,9,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN10-scale10-transparent.png,9,10,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN11-scale10-transparent.png,10,11,180,2020,112558,0,0,0,0,0,0,0,0,0
0.045,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.045-alignedN12-scale10-transparent.png,11,12,180,2020,112558,0,0,0,0,0,0,0,0,0
# summary_group,0.045,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0,peak_nonzero_ratio=0,steady_tail_abs_mean01=0,steady_tail_nonzero_ratio=0,first_vs_peak=0,first_vs_steady=0
# features,0.045,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.047,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.047-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN5-scale10-transparent.png,4,5,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN6-scale10-transparent.png,5,6,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN7-scale10-transparent.png,6,7,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN8-scale10-transparent.png,7,8,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN9-scale10-transparent.png,8,9,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN10-scale10-transparent.png,9,10,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN11-scale10-transparent.png,10,11,180,2020,112558,0,0,0,0,0,0,0,0,0
0.047,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.047-alignedN12-scale10-transparent.png,11,12,180,2020,112558,0,0,0,0,0,0,0,0,0
# summary_group,0.047,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0,peak_nonzero_ratio=0,steady_tail_abs_mean01=0,steady_tail_nonzero_ratio=0,first_vs_peak=0,first_vs_steady=0
# features,0.047,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.049,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.049-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN5-scale10-transparent.png,4,5,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN6-scale10-transparent.png,5,6,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN7-scale10-transparent.png,6,7,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN8-scale10-transparent.png,7,8,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN9-scale10-transparent.png,8,9,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN10-scale10-transparent.png,9,10,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN11-scale10-transparent.png,10,11,180,2020,112558,0,0,0,0,0,0,0,0,0
0.049,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.049-alignedN12-scale10-transparent.png,11,12,180,2020,112558,0,0,0,0,0,0,0,0,0
# summary_group,0.049,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0,peak_nonzero_ratio=0,steady_tail_abs_mean01=0,steady_tail_nonzero_ratio=0,first_vs_peak=0,first_vs_steady=0
# features,0.049,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.051,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.051-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN5-scale10-transparent.png,4,5,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN6-scale10-transparent.png,5,6,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN7-scale10-transparent.png,6,7,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN8-scale10-transparent.png,7,8,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN9-scale10-transparent.png,8,9,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN10-scale10-transparent.png,9,10,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN11-scale10-transparent.png,10,11,180,2020,112558,0,0,0,0,0,0,0,0,0
0.051,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.051-alignedN12-scale10-transparent.png,11,12,180,2020,112558,0,0,0,0,0,0,0,0,0
# summary_group,0.051,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0,peak_nonzero_ratio=0,steady_tail_abs_mean01=0,steady_tail_nonzero_ratio=0,first_vs_peak=0,first_vs_steady=0
# features,0.051,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.053,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.053-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN5-scale10-transparent.png,4,5,180,2020,112558,0,0,0,0,0,0,0,0,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN6-scale10-transparent.png,5,6,180,2020,112558,0,0,0,0,0,0,0,0,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN7-scale10-transparent.png,6,7,180,2020,112558,3,0.00002665,0.0000001,0.00002025,0.00392157,0.0000001,0.00002025,0,0.00392157
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN8-scale10-transparent.png,7,8,180,2020,112558,3,0.00002665,0.0000001,0.00002025,0.00392157,-0.0000001,0.00002025,-0.00392157,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN9-scale10-transparent.png,8,9,180,2020,112558,6,0.00005331,0.00000021,0.00002863,0.00392157,0.00000021,0.00002863,0,0.00392157
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN10-scale10-transparent.png,9,10,180,2020,112558,7,0.00006219,0.00000024,0.00003092,0.00392157,-0.00000003,0.00003093,-0.00392157,0.00392157
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN11-scale10-transparent.png,10,11,180,2020,112558,4,0.00003554,0.00000014,0.00002338,0.00392157,-0.00000014,0.00002338,-0.00392157,0
0.053,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.053-alignedN12-scale10-transparent.png,11,12,180,2020,112558,10,0.00008884,0.00000035,0.00003696,0.00392157,0.00000028,0.00003696,-0.00392157,0.00392157
# summary_group,0.053,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00000035,peak_nonzero_ratio=0.00008884,steady_tail_abs_mean01=0.00000024,steady_tail_nonzero_ratio=0.00005997,first_vs_peak=0,first_vs_steady=0
# features,0.053,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.055,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.055-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN4-scale10-transparent.png,3,4,180,2020,112558,0,0,0,0,0,0,0,0,0
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN5-scale10-transparent.png,4,5,180,2020,112558,5,0.00004442,0.00000017,0.00002614,0.00392157,0.00000017,0.00002614,0,0.00392157
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN6-scale10-transparent.png,5,6,180,2020,112558,36,0.00031984,0.00000125,0.00007012,0.00392157,0.00000125,0.00007012,0,0.00392157
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN7-scale10-transparent.png,6,7,180,2020,112558,44,0.00039091,0.00000153,0.00007752,0.00392157,-0.00000014,0.00007753,-0.00392157,0.00392157
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN8-scale10-transparent.png,7,8,180,2020,112558,52,0.00046198,0.00000181,0.00008427,0.00392157,0.00000028,0.00008429,-0.00392157,0.00392157
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN9-scale10-transparent.png,8,9,180,2020,112558,64,0.0005686,0.00000223,0.00009348,0.00392157,0.00000056,0.00009351,-0.00392157,0.00392157
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN10-scale10-transparent.png,9,10,180,2020,112558,51,0.0004531,0.00000181,0.00008588,0.00784314,-0.00000014,0.0000859,-0.00392157,0.00784314
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN11-scale10-transparent.png,10,11,180,2020,112558,67,0.00059525,0.00000233,0.00009565,0.00392157,-0.00000031,0.00009568,-0.00392157,0.00392157
0.055,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.055-alignedN12-scale10-transparent.png,11,12,180,2020,112558,75,0.00066632,0.00000261,0.00010119,0.00392157,0.0000008,0.00010123,-0.00392157,0.00392157
# summary_group,0.055,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00000261,peak_nonzero_ratio=0.00066632,steady_tail_abs_mean01=0.00000225,steady_tail_nonzero_ratio=0.00057082,first_vs_peak=0,first_vs_steady=0
# features,0.055,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.057,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.057-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN4-scale10-transparent.png,3,4,180,2020,112558,6,0.00005331,0.00000021,0.00002863,0.00392157,0.00000021,0.00002863,0,0.00392157
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN5-scale10-transparent.png,4,5,180,2020,112558,84,0.00074628,0.00000293,0.00010709,0.00392157,0.00000293,0.00010709,0,0.00392157
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN6-scale10-transparent.png,5,6,180,2020,112558,220,0.00195455,0.00000773,0.00017555,0.00784314,0.00000773,0.00017555,0,0.00784314
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN7-scale10-transparent.png,6,7,180,2020,112558,330,0.00293182,0.00001157,0.00021395,0.00784314,0.00000195,0.00021425,-0.00392157,0.00784314
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN8-scale10-transparent.png,7,8,180,2020,112558,424,0.00376695,0.00001495,0.00024445,0.00784314,0.00000045,0.00024491,-0.00784314,0.00784314
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN9-scale10-transparent.png,8,9,180,2020,112558,430,0.00382025,0.00001509,0.00024444,0.00784314,0.00000192,0.0002449,-0.00784314,0.00784314
